id,type,title,area_m2,rooms,floor,price_zl,price_per_m2,street,district,city,project,lat,lon,dist_km,dist_tram,tram_name,drive_tram_km,drive_tram_name,drive_rail_km,drive_rail_name,drive_ratusz_km,url
68030613,mieszkanie,GOTOWE do odbioru (3-pokojowe) Jasielska 8C!,84.51,3,5,983338.08,11636,ul. Jasielska 10C,Podolany,Poznań,,52.45718,16.88339,6.4,2.31,Szymanowskiego,3.0,Lutycka Szpital,6.71,Złotniki,7.65,https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-3-pokojowe-jasielska-8c-ID4BrRX
67963614,dom,Kórnik Bnin Czołowo - nowy dom parterowy,105.04,4,,985000,9377,pl. Browarowy,Kórnik,Kórnik,,52.24811,17.08378,20.5,15.87,Franowo,18.58,Szwedzka,7.26,Gądki,22.88,https://www.otodom.pl/pl/oferta/kornik-bnin-czolowo-nowy-dom-parterowy-ID4Bark
65204766,mieszkanie,Grunwald Park | mieszkanie 2-pok. | 8K_19 z tarasem,85.82,4,4,986930,11500,ul. Wieruszowska,Junikowo,Poznań,Grunwald Park,52.38208,16.84141,6.9,0.37,Cmentarna,1.08,Cmentarna,4.6,Poznań Górczyn,9.03,https://www.otodom.pl/pl/oferta/grunwald-park-mieszkanie-2-pok-8k-19-z-tarasem-ID4pAJM
67920164,dom,Nowoczesny wolnostojący dom parterowy Kleszczewo,101,4,,987500,9777,,Kleszczewo,Kleszczewo,,52.33382,17.17116,18.1,12.72,Franowo,19.26,Szwedzka,10.81,Swarzędz,23.56,https://www.otodom.pl/pl/oferta/nowoczesny-wolnostojacy-dom-parterowy-kleszczewo-ID4AZ8v
67967967,mieszkanie,4-pokojowe mieszkanie 81m2 + balkon Bez Prowizji,81.66,4,4,988086,12100,ul. Unii Lubelskiej 8,Starołęka Mała,Poznań,Przy Unii,52.37332,16.95109,4.1,0.12,Tadeuszak,0.13,Unii Lubelskiej,2.89,Poznań Starołęka,6.21,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-81m2-balkon-bez-prowizji-ID4Bbzx
64962689,dom,Nowoczesny bliźniak z garażem i rekuperacją w spokojnej okolicy,132,5,,990000,7500,ul. Dworcowa,Golęczewo,Golęczewo,,52.53577,16.81593,16.3,10.53,Os. Sobieskiego,13.69,Os. Sobieskiego,6.26,Złotniki,18.83,https://www.otodom.pl/pl/oferta/nowoczesny-blizniak-z-garazem-i-rekuperacja-w-spokojnej-okolicy-ID4ozLj
68158273,dom,"Szeregowiec na sprzedaż – Szczytniki koło Poznania, osiedle ""Malarska""",104,4,,991000,9529,Malarska,Szczytniki,Szczytniki,,52.30838,16.99581,11.9,7.76,Unii Lubelskiej,10.41,Starołęka PKM,4.61,Gądki,22.65,https://www.otodom.pl/pl/oferta/szeregowiec-na-sprzedaz-szczytniki-kolo-poznania-osiedle-malarska-ID4BZ4Z
68132068,mieszkanie,4 sypialnie | dwustronne | miejska estetyka w zielonej dzielnicy,82.69,5,4,991453,11990,Bułgarska,Kasztelanów,Poznań,,52.40203,16.85635,5.3,0.84,Bułgarska Enea Stadion,1.23,Bułgarska Enea Stadion,4.96,Poznań Górczyn,7.14,https://www.otodom.pl/pl/oferta/4-sypialnie-dwustronne-miejska-estetyka-w-zielonej-dzielnicy-ID4BSgk
67709604,mieszkanie,5-pokojowe mieszkanie 82m2 + balkon Bez Prowizji,82.69,5,4,991453,11990,Ptasia,Kasztelanów,Poznań,Symfonia Ptasia 28,52.40159,16.85593,5.3,0.82,Bułgarska Enea Stadion,1.24,Bułgarska Enea Stadion,4.97,Poznań Górczyn,7.14,https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-82m2-balkon-bez-prowizji-ID4A6mo
67929607,mieszkanie,"Gotowe 5-pokojowe mieszkanie 150 metrów od Lasku, zobacz na żywo!",82.69,5,4,991453.1,11990,ul. Ptasia,Kasztelanów,Poznań,,52.40182,16.85532,5.4,0.86,Bułgarska Enea Stadion,1.19,Bułgarska Enea Stadion,4.92,Poznań Górczyn,7.09,https://www.otodom.pl/pl/oferta/gotowe-5-pokojowe-mieszkanie-150-metrow-od-lasku-zobacz-na-zywo-ID4B1AP
68149890,mieszkanie,> HOT OFERTA < 4 pokoje + 2 ogródki | Duża łazienka | Tramwaj,92.46,4,0,993945,10750,,Winogrady,Poznań,,52.42658,16.93625,2.0,0.16,Kmieca,0.38,Kmieca,4.28,Poznań Wschód,3.37,https://www.otodom.pl/pl/oferta/hot-oferta-4-pokoje-2-ogrodki-duza-lazienka-tramwaj-ID4BVTM
68188810,mieszkanie,Dwustronne I 4 pokoje I Oddzielne WC I Dwa ogródki I ZAPYTAJ O RABAT,81.8,4,0,997500,12194,ul. Klemensa Janickiego,Jeżyce,Poznań,,52.41708,16.89549,2.8,0.33,Polna,0.47,Polna,3.78,Poznań Główny,3.61,https://www.otodom.pl/pl/oferta/dwustronne-i-4-pokoje-i-oddzielne-wc-i-dwa-ogrodki-i-zapytaj-o-rabat-ID4C71v
67327162,dom,Dom w Willowym stylu klucze w tym Roku!,136,4,,998700,7343,,Sady,Sady,,52.45015,16.72851,14.7,10.32,Junikowo,13.01,Cmentarna,6.66,Kiekrz,16.98,https://www.otodom.pl/pl/oferta/dom-w-willowym-stylu-klucze-w-tym-roku-ID4yuRY
68145562,mieszkanie,2 ogródki | 2 łazienki | TOP Lokalizacja | Dwustronne M4 dla rodziny,92.46,4,0,999000,10805,,Winogrady,Poznań,,52.4366,16.94887,3.3,0.13,Włodarska,0.27,Włodarska,3.07,Poznań Wschód,4.54,https://www.otodom.pl/pl/oferta/2-ogrodki-2-lazienki-top-lokalizacja-dwustronne-m4-dla-rodziny-ID4BWLY
67599146,dom,"Nowoczesny, energooszczędny dwupoziomowy dom pod lasem w Przeźmierowie",114,4,,999000,8763,ul. Wysogotowska,Przeźmierowo,Przeźmierowo,,52.4276,16.77569,10.9,6.32,Junikowo,7.64,Cmentarna,8.71,Kiekrz,13.24,https://www.otodom.pl/pl/oferta/nowoczesny-energooszczedny-dwupoziomowy-dom-pod-lasem-w-przezmierowie-ID4zDCO
68150414,dom,DOM TULCE DĘBOWA 22,144.5,5,,999000,6913,Dębowa,Tulce,Tulce,,52.34303,17.07614,12.1,6.67,Franowo,12.52,Szwedzka,7.4,Swarzędz,16.82,https://www.otodom.pl/pl/oferta/dom-tulce-debowa-22-ID4BX2e
67820100,dom,"Kicin okolice- dwa domy dwulokalowe z własnym lasem, zamknięte osiedle",119,5,,999000,8395,,Kicin,Kicin,,52.47069,17.02807,9.4,5.9,Błażeja,9.87,Lechicka/Naramowicka,4.43,Czerwonak,11.98,https://www.otodom.pl/pl/oferta/kicin-okolice-dwa-domy-dwulokalowe-z-wlasnym-lasem-zamkniete-osiedle-ID4Az6A
68052310,dom,"Stylowy bliźniak z użytkowym strychem, dwa miejsca postojowe",86,4,,999000,11616,ul. Tarnowska,Więckowice,Więckowice,,52.40291,16.63479,20.3,13.73,Junikowo,16.83,Cmentarna,13.04,Buk,25.85,https://www.otodom.pl/pl/oferta/stylowy-blizniak-z-uzytkowym-strychem-dwa-miejsca-postojowe-ID4BxwU
67956997,dom,Wyjątkowy dom z tarasem zimowym Koninko,132.69,4,,1000000,7536,,Koninko,Koninko,,52.30152,17.02386,13.4,9.03,Franowo,15.88,Szwedzka,2.13,Gądki,20.18,https://www.otodom.pl/pl/oferta/wyjatkowy-dom-z-tarasem-zimowym-koninko-ID4B8IB
68140413,mieszkanie,Komfortowe 4 pokoje I Szybki odbiór kluczy I Blisko tramwaj,92.33,4,0,1000241,10833,ul. Naramowicka,Winogrady,Poznań,,52.43675,16.94903,3.3,0.15,Włodarska,0.27,Włodarska,3.07,Poznań Wschód,4.54,https://www.otodom.pl/pl/oferta/komfortowe-4-pokoje-i-szybki-odbior-kluczy-i-blisko-tramwaj-ID4BUqW
67738322,mieszkanie,4-pok. Kameralny budynek. 2 strony świata. Balkon. Garaż.,81.41,4,1,1017000,12492,ul. Romana Dmowskiego,Górczyn,Poznań,Kwadrat Dmowskiego - ul. R. Dmowskiego 103,52.38381,16.89437,3.8,0.44,Krauthofera,0.64,Sielska,2.5,Poznań Górczyn,5.69,https://www.otodom.pl/pl/oferta/4-pok-kameralny-budynek-2-strony-swiata-balkon-garaz-ID4AdPA
68133985,dom,Parterowy dom 95 m2,94.93,4,,1020000,10745,ul. Nowa,Wiry,Wiry,,52.32196,16.86666,10.6,6.2,Dębiec PKM,6.71,Dębiec PKM,4.1,Luboń koło Poznania,11.89,https://www.otodom.pl/pl/oferta/parterowy-dom-95-m2-ID4BSLf
68175890,mieszkanie,"4-pokoje w sercu Jeżyc, dwa balkony, dwustronne",91.12,4,4,1021297,11208,Klemensa Janickiego,Jeżyce,Poznań,,52.41706,16.89563,2.8,0.33,Polna,0.47,Polna,3.78,Poznań Główny,3.61,https://www.otodom.pl/pl/oferta/4-pokoje-w-sercu-jezyc-dwa-balkony-dwustronne-ID4C3F8
66333277,mieszkanie,5-pokojowe mieszkanie 82m2 + loggia Bezpośrednio,82.55,5,5,1022794,12390,Ptasia,Kasztelanów,Poznań,Symfonia Ptasia 28,52.40159,16.85593,5.3,0.82,Bułgarska Enea Stadion,1.24,Bułgarska Enea Stadion,4.97,Poznań Górczyn,7.14,https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-82m2-loggia-bezposrednio-ID4ukjz
68135844,mieszkanie,"4 pokoje | 94,1 m² | 2 balkony | Szybki termin odbioru",94,4,4,1042000,11085,,Jeżyce,Poznań,,52.41706,16.89563,2.8,0.33,Polna,0.47,Polna,3.78,Poznań Główny,3.61,https://www.otodom.pl/pl/oferta/4-pokoje-94-1-m-2-balkony-szybki-termin-odbioru-ID4BTfe
68140833,dom,Nowoczesny dom 121 m2 Garaż Taras Balkon Fotowoltaika Smart Home,121,5,,1049000,8669,ul. Czereśniowa,Przeźmierowo,Przeźmierowo,,52.42956,16.78871,10.1,5.98,Junikowo,7.5,Cmentarna,7.13,Kiekrz,11.65,https://www.otodom.pl/pl/oferta/nowoczesny-dom-121-m2-garaz-taras-balkon-fotowoltaika-smart-home-ID4BUxH
68112282,mieszkanie,Dwustronne z widokiem na park!,81.28,4,1,1056558,12999,Dolna Wilda,Wilda,Poznań,,52.38368,16.92147,2.9,0.22,Rolna,0.62,Pamiątkowa,3.39,Poznań Główny,3.99,https://www.otodom.pl/pl/oferta/dwustronne-z-widokiem-na-park-ID4BN7c
68102799,mieszkanie,4 pokoje z dwoma tarasami na Wildzie | Gotowe do odbioru | 0% prowizji,81.28,4,1,1056558.72,12999,ul. Górna Wilda,Wilda,Poznań,,52.39595,16.92411,1.5,0.1,Różana,0.1,Różana,1.79,Poznań Główny,2.2,https://www.otodom.pl/pl/oferta/4-pokoje-z-dwoma-tarasami-na-wildzie-gotowe-do-odbioru-0-prowizji-ID4BKEf
67970666,dom,"Dom, 118,06 m², Swarzędz",118.06,4,,1059000,8970,,Swarzędz,Swarzędz,,52.4076,17.07351,9.5,4.81,Miłostowo,7.54,Mogileńska,2.12,Swarzędz,12.28,https://www.otodom.pl/pl/oferta/dom-118-06-m-swarzedz-ID4Bch4
67078753,dom,Wyjątkowe domy z ogrodem. 15 min od Poznania.,118,4,,1059000,8975,Asfaltowa,Janikowo,Janikowo,,52.44089,17.02883,7.4,3.87,Miłostowo,6.32,Łomżyńska,4.57,Kobylnica,9.43,https://www.otodom.pl/pl/oferta/wyjatkowe-domy-z-ogrodem-15-min-od-poznania-ID4xsfn
68196471,dom,"Siekierki Wielkie, 94 m² fotowoltaika, pompa ciepła, ogród nawodnienie",94,4,,1075000,11436,Brzoskwiniowa,Siekierki Wielkie,Siekierki Wielkie,,52.39053,17.1685,16.1,11.42,Franowo,13.73,Mogileńska,8.34,Swarzędz,18.47,https://www.otodom.pl/pl/oferta/siekierki-wielkie-94-m-fotowoltaika-pompa-ciepla-ogrod-nawodnienie-ID4C915
67403414,dom,Tarnowo Podgórne | Bliźniak klasy premium w wysokim standardzie,155,5,,1080000,6968,ul. Czereśniowa,Tarnowo Podgórne,Tarnowo Podgórne,,52.46659,16.70522,16.8,12.73,Junikowo,18.57,Cmentarna,11.36,Kiekrz,22.54,https://www.otodom.pl/pl/oferta/tarnowo-podgorne-blizniak-klasy-premium-w-wysokim-standardzie-ID4yOHQ
68196079,dom,✅ IV kwartał 2026 / Centrum/Garaż/Skórzewo ✅,125,5,,1090000,8720,,Skórzewo,Skórzewo,,52.39118,16.78026,10.6,3.79,Junikowo,5.62,Cmentarna,6.19,Palędzie,12.87,https://www.otodom.pl/pl/oferta/iv-kwartal-2026-centrum-garaz-skorzewo-ID4C8UL
68009688,mieszkanie,"Mieszkanie 4-pok. Poznań, Wilda. Nowa Inwestycja. Start Sprzedaży!",81.31,4,2,1092806,13440,ul. 28 Czerwca 1956 r.,Wilda,Poznań,Nowy Cegielski,52.38217,16.91298,3.2,0.09,HCP,0.08,HCP,3.4,Poznań Główny,4.03,https://www.otodom.pl/pl/oferta/mieszkanie-4-pok-poznan-wilda-nowa-inwestycja-start-sprzedazy-ID4Bmqs
68078116,mieszkanie,Apartament 4 pokojowy z dwoma łazienkami,93.41,4,4,1092900,11700,Lechicka,Winogrady,Poznań,,52.43375,16.95734,3.3,0.75,Włodarska,1.92,Włodarska,2.3,Poznań Wschód,5.53,https://www.otodom.pl/pl/oferta/apartament-4-pokojowy-z-dwoma-lazienkami-ID4BEe8
68194392,mieszkanie,"Komfortowy apartament, sypialnia z garderobą, 2 balkony",101,4,1,1096000,10851,,Jeżyce,Poznań,,52.41706,16.89563,2.8,0.33,Polna,0.47,Polna,3.78,Poznań Główny,3.61,https://www.otodom.pl/pl/oferta/komfortowy-apartament-sypialnia-z-garderoba-2-balkony-ID4C8ty
67843696,dom,Bliźniak 5 pokoi +400m działki Gotowy,120.22,5,,1099000,9142,Niezłomnych,Luboń,Luboń,,52.35609,16.87273,7.1,2.81,Dębiec PKM,4.81,Dębiec PKM,3.24,Luboń koło Poznania,9.99,https://www.otodom.pl/pl/oferta/blizniak-5-pokoi-400m-dzialki-gotowy-ID4AFfa
68194511,dom,Dom w stanie surowym 140m2 + budynek warsztatowo biurowy 125m2,139.9,,,1099000,7856,,Kórnik,Kórnik,,52.24811,17.08378,20.5,15.87,Franowo,18.58,Szwedzka,7.26,Gądki,22.88,https://www.otodom.pl/pl/oferta/dom-w-stanie-surowym-140m2-budynek-warsztatowo-biurowy-125m2-ID4C8wt
65006462,dom,"Dom, 146,40 m², Bolechówko",146.4,5,,1099000,7507,,Bolechówko,Bolechówko,,52.52346,17.0017,13.6,8.5,Błażeja,16.93,Jasna Rola,5.19,Bolechowo,18.17,https://www.otodom.pl/pl/oferta/dom-146-40-m-bolechowko-ID4oL9k
96500646200067,dom,"Dom, 146,40 m², Bolechówko",146.4,5,,1099000,7507,,Bolechówko,Bolechówko,,52.52346,17.0017,13.6,8.5,Błażeja,16.93,Jasna Rola,5.19,Bolechowo,18.17,https://www.otodom.pl/pl/oferta/dom-146-40-m-bolechowko-ID4oL9k
66616532,dom,Luksusowy Bliźniak - Elegancja oraz Komfort,131,5,,1099000,8389,,Dachowa,Robakowo,,52.30267,17.08468,15.6,10.46,Franowo,13.38,Szwedzka,4.17,Gądki,17.68,https://www.otodom.pl/pl/oferta/luksusowy-blizniak-elegancja-oraz-komfort-ID4wv0c
67820099,dom,Kliny - dwa budynki dwulokalowe z własnym lasem na zamkniętym osiedlu,119,5,,1099000,9235,,Kliny,Kliny,,52.48918,17.06061,12.4,8.71,Błażeja,13.05,Lechicka/Naramowicka,7.61,Czerwonak,15.16,https://www.otodom.pl/pl/oferta/kliny-dwa-budynki-dwulokalowe-z-wlasnym-lasem-na-zamknietym-osiedlu-ID4Az6z
65006476,dom,"Dom, 146,40 m², Potasze",146.4,5,,1099000,7507,,Potasze,Potasze,,52.5241,17.02602,14.3,9.42,Błażeja,17.77,Błażeja,4.83,Bolechowo,19.33,https://www.otodom.pl/pl/oferta/dom-146-40-m-potasze-ID4oL9y
67469336,mieszkanie,4-pokojowe mieszkanie 84m2 + 2 balkony,84.36,4,2,1109016,13146,ul. Leśnych Skrzatów,Ławica,Poznań,Zacisze Marcelin,52.41035,16.84739,5.9,1.95,Bułgarska Enea Stadion,2.87,Bułgarska Enea Stadion,6.6,Poznań Górczyn,7.27,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-84m2-2-balkony-ID4z5R6
67400706,dom,Dom 110 m2 na nowoczesnym osiedlu,109.25,4,,1110000,10160,ul. Nowa,Wiry,Wiry,,52.32196,16.86666,10.6,6.2,Dębiec PKM,6.71,Dębiec PKM,4.1,Luboń koło Poznania,11.89,https://www.otodom.pl/pl/oferta/dom-110-m2-na-nowoczesnym-osiedlu-ID4yO0a
65020683,mieszkanie,Wilda Story | TOP! | mieszkanie gotowe do odbioru B2.M.2.6,80.69,3,2,1113522,13800,ul. 28 czerwca 1956 r. nr 156,Wilda,Poznań,Wilda Story - Mieszkania gotowe do odbioru - CENY OD 12 799 zł/m2,52.38893,16.9174,2.4,0.08,Kosińskiego,0.52,Pamiątkowa,2.67,Poznań Główny,3.47,https://www.otodom.pl/pl/oferta/wilda-story-top-mieszkanie-gotowe-do-odbioru-b2-m-2-6-ID4oOQH
68054387,mieszkanie,Apartament 3 pokoje/ dwie strony świata/ Piątkowo,93.63,3,6,1114197,11900,Lechicka,Piątkowo,Poznań,,52.44339,16.9183,4.0,0.15,Lechicka Poznań Plaza,0.78,Lechicka Poznań Plaza,5.43,Poznań Wschód,5.54,https://www.otodom.pl/pl/oferta/apartament-3-pokoje-dwie-strony-swiata-piatkowo-ID4By3p
68113807,mieszkanie,4-pokojowe mieszkanie 80m2 + balkon Bez Prowizji,80.07,4,2,1128987,14100,Górna Wilda 69,Wilda,Poznań,Dolna Górna Wilda,52.39769,16.92545,1.3,0.12,Różana,0.26,Różana,1.79,Poznań Główny,1.98,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-80m2-balkon-bez-prowizji-ID4BNwN
66650064,mieszkanie,Osiedle Goplana | mieszkanie 4-pok. | G2/28,93.12,4,4,1136064,12200,ul. św. Wawrzyńca,Jeżyce,Poznań,"Goplana, etapy F i G",52.41873,16.90318,2.4,0.44,Nad Wierzbakiem,1.22,Polna,3.79,Poznań Główny,3.19,https://www.otodom.pl/pl/oferta/osiedle-goplana-mieszkanie-4-pok-g2-28-ID4wEJ2
67894290,dom,"4pok, kompaktowy bliźniak z pompą ciepła Plewiska",102.4,4,,1149000,11221,Grunwaldzka,Plewiska,Plewiska,,52.37088,16.81576,9.0,1.91,Junikowo,2.4,Cmentarna,6.53,Poznań Górczyn,10.36,https://www.otodom.pl/pl/oferta/4pok-kompaktowy-blizniak-z-pompa-ciepla-plewiska-ID4ASpc
67679517,dom,Wysoki Standard tarasy bez widoku na sąsiada!,113.41,4,,1149000,10131,Mikołaja Reja,Puszczykowo,Puszczykowo,,52.27554,16.85505,15.7,11.32,Dębiec PKM,12.4,Dębiec PKM,1.04,Puszczykówko,17.35,https://www.otodom.pl/pl/oferta/wysoki-standard-tarasy-bez-widoku-na-sasiada-ID4zYx7
68023199,dom,Nowoczesny Bliźniak w Przeźmierowie,135.84,4,,1149000,8458,ul. Derkaczowa,Przeźmierowo,Przeźmierowo,,52.43224,16.76998,11.4,6.96,Junikowo,8.47,Cmentarna,8.58,Kiekrz,13.11,https://www.otodom.pl/pl/oferta/nowoczesny-blizniak-w-przezmierowie-ID4BpVn
67968594,mieszkanie,4-pokojowe mieszkanie 80m2 + balkon,80.92,4,1,1149064,14200,ul. Jeleniogórska,Junikowo,Poznań,Leśny Marcelin,52.39563,16.8425,6.3,0.91,Budziszyńska,1.09,Budziszyńska,5.13,Poznań Górczyn,8.13,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-80m2-balkon-ID4BbJE
68154218,dom,Nowoczesny dom | Działka ok. 800 m² | Stan podwyższony deweloperski,91.25,3,,1150000,12603,,Tarnowo Podgórne,Tarnowo Podgórne,,52.44947,16.67143,18.4,13.27,Junikowo,17.8,Cmentarna,15.52,Kiekrz,21.77,https://www.otodom.pl/pl/oferta/nowoczesny-dom-dzialka-ok-800-m-stan-podwyzszony-deweloperski-ID4BY1A
67045465,dom,"Nowoczesne bliźniaki z garażem w Tarnowie Podgórnym, ul. Cicha",140,,,1157800,8270,ul. Cicha,Tarnowo Podgórne,Tarnowo Podgórne,,52.47362,16.65548,20.2,15.74,Junikowo,19.16,Cmentarna,12.07,Kiekrz,23.13,https://www.otodom.pl/pl/oferta/nowoczesne-blizniaki-z-garazem-w-tarnowie-podgornym-ul-cicha-ID4xjAt
67469290,mieszkanie,4-pokojowe mieszkanie 88m2 + ogródek Bez Prowizji,88.32,4,0,1159608,13130,ul. Leśnych Skrzatów,Ławica,Poznań,Zacisze Marcelin,52.41035,16.84739,5.9,1.95,Bułgarska Enea Stadion,2.87,Bułgarska Enea Stadion,6.6,Poznań Górczyn,7.27,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-ogrodek-bez-prowizji-ID4z5Qm
67469315,mieszkanie,4-pokojowe mieszkanie 88m2 + ogródek,88.32,4,0,1159608,13130,ul. Leśnych Skrzatów,Ławica,Poznań,Zacisze Marcelin,52.41035,16.84739,5.9,1.95,Bułgarska Enea Stadion,2.87,Bułgarska Enea Stadion,6.6,Poznań Górczyn,7.27,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-ogrodek-ID4z5QL
67702871,mieszkanie,4-pokojowe mieszkanie 80m2 + taras Bez Pośredników,80.38,4,5,1162731,14465,ul. Smardzewska,Raszyn,Poznań,Grunwald Między Drzewami,52.3894,16.85827,5.5,0.3,Rondo Skubiszewskiego,0.96,Rondo Skubiszewskiego,4.66,Poznań Górczyn,7.19,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-80m2-taras-bez-posrednikow-ID4A4BN
68153937,dom,"Dom na sprzedaż, Tarnowo Podgórne (gw), 5 pokoi",130.09,5,,1163500,8944,,Lusówko,Tarnowo Podgórne,,52.43926,16.64476,19.9,14.29,Junikowo,19.4,Cmentarna,17.11,Kiekrz,23.37,https://www.otodom.pl/pl/oferta/dom-na-sprzedaz-tarnowo-podgorne-gw-5-pokoi-ID4BXX3
66932607,dom,Dom z zabudowie szeregowej,146.04,6,,1167600,7995,ul. Rzymska,Tarnowo Podgórne,Tarnowo Podgórne,Osiedle Nowe Tarnowo (domy),52.47544,16.66278,19.8,15.49,Junikowo,18.66,Cmentarna,11.56,Kiekrz,22.63,https://www.otodom.pl/pl/oferta/dom-z-zabudowie-szeregowej-ID4vQeb
66762342,dom,Luboń Kalinowa 9 Budynek dwulokalowy Prawa strona,126,5,,1170000,9286,ul. Kalinowa,Luboń,Luboń,,52.33781,16.87672,8.7,4.31,Dębiec PKM,4.67,Dębiec PKM,1.94,Luboń koło Poznania,9.85,https://www.otodom.pl/pl/oferta/lubon-kalinowa-9-budynek-dwulokalowy-prawa-strona-ID4v7WY
67183355,mieszkanie,4-pokojowe mieszkanie 81m2 + taras Bez Pośredników,81.09,4,5,1173002,14465,ul. Smardzewska,Raszyn,Poznań,Grunwald Między Drzewami,52.3894,16.85827,5.5,0.3,Rondo Skubiszewskiego,0.96,Rondo Skubiszewskiego,4.66,Poznań Górczyn,7.19,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-81m2-taras-bez-posrednikow-ID4xTsw
96718335500067,mieszkanie,4-pokojowe mieszkanie 81m2 + taras Bez Pośredników,81.09,4,5,1173002,14465,ul. Smardzewska,Raszyn,Poznań,Grunwald Między Drzewami,52.3894,16.85827,5.5,0.3,Rondo Skubiszewskiego,0.96,Rondo Skubiszewskiego,4.66,Poznań Górczyn,7.19,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-81m2-taras-bez-posrednikow-ID4xTsw
68003243,dom,"Chyby, Sady - zachodnia strona Poznania",140.75,4,,1179000,8377,,Chyby,Sady,,52.45741,16.78133,11.7,8.23,Ogrody,10.73,Ogrody,6.39,Kiekrz,15.24,https://www.otodom.pl/pl/oferta/chyby-sady-zachodnia-strona-poznania-ID4BkKw
67924245,dom,"Chyby, Kobylniki - osiedle z pełną infrastrukturą",140.75,4,,1179000,8377,,Chyby,Kobylniki,,52.45741,16.78133,11.7,8.23,Ogrody,10.73,Ogrody,6.39,Kiekrz,15.24,https://www.otodom.pl/pl/oferta/chyby-kobylniki-osiedle-z-pelna-infrastruktura-ID4B0cl
68090461,dom,Bezpośrednio nowy bliźniak - zachód Poznania,140,4,,1179000,8421,ul. Lotosowa,Sady,Sady,KWIATOWE TARASY  DOMY W ZABUDOWIE BLIŹNIACZEJ,52.45285,16.73113,14.6,10.42,Junikowo,13.89,Cmentarna,6.31,Kiekrz,17.86,https://www.otodom.pl/pl/oferta/bezposrednio-nowy-blizniak-zachod-poznania-ID4BHrf
68090428,dom,"Zachodnia strona Poznania, podwyższony standard deweloperski",140,4,,1179000,8421,ul. Lotosowa,Sady,Sady,KWIATOWE TARASY  DOMY W ZABUDOWIE BLIŹNIACZEJ,52.45285,16.73113,14.6,10.42,Junikowo,13.89,Cmentarna,6.31,Kiekrz,17.86,https://www.otodom.pl/pl/oferta/zachodnia-strona-poznania-podwyzszony-standard-deweloperski-ID4BHqI
67909778,dom,"Zachodnia strona Poznania, nowy. Bezpośrednio od dewelopera",140,4,,1179000,8421,ul. Lotosowa,Sady,Sady,,52.45285,16.73113,14.6,10.42,Junikowo,13.89,Cmentarna,6.31,Kiekrz,17.86,https://www.otodom.pl/pl/oferta/zachodnia-strona-poznania-nowy-bezposrednio-od-dewelopera-ID4AVr0
68201766,dom,Kameralne osiedle domów z ogrodami w zielonej części Puszczykówka !,118,4,,1180000,10000,ul. Juliusza Słowackiego,Puszczykowo,Puszczykowo,,52.27465,16.86653,15.5,11.22,Dębiec PKM,12.22,Dębiec PKM,0.34,Puszczykówko,17.17,https://www.otodom.pl/pl/oferta/kameralne-osiedle-domow-z-ogrodami-w-zielonej-czesci-puszczykowka-ID4Caou
67702877,mieszkanie,4-pokojowe mieszkanie 80m2 + taras Bezpośrednio,80.13,4,5,1185863,14799,ul. Smardzewska,Raszyn,Poznań,Grunwald Między Drzewami,52.3894,16.85827,5.5,0.3,Rondo Skubiszewskiego,0.96,Rondo Skubiszewskiego,4.66,Poznań Górczyn,7.19,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-80m2-taras-bezposrednio-ID4A4BT
68175347,dom,BEZPOŚREDNIO WŁAŚCICIEL | Inwestycja – NOWE SPLAWIE,111.54,6,,1189000,10660,ul. Szczepankowo,Szczepankowo,Poznań,,52.35473,17.03026,8.9,3.59,Franowo,6.04,Szwedzka,6.04,Poznań Krzesiny,10.34,https://www.otodom.pl/pl/oferta/bezposrednio-wlasciciel-inwestycja-nowe-splawie-ID4C3vn
68015484,dom,Pompa Ciepła - Fotowoltaika,111.54,6,,1189000,10660,ul. Szczepankowo,Szczepankowo,Poznań,,52.35484,17.03037,8.9,3.58,Franowo,6.04,Szwedzka,6.04,Poznań Krzesiny,10.34,https://www.otodom.pl/pl/oferta/pompa-ciepla-fotowoltaika-ID4BnWV
67800136,dom,Dom w Poznaniu – Szczepankowo | 111 m² | Działka 305 m²,111,6,,1189000,10712,,Szczepankowo,Poznań,,52.35975,17.01966,8.0,2.74,Franowo,5.13,Szwedzka,6.83,Poznań Krzesiny,9.43,https://www.otodom.pl/pl/oferta/dom-w-poznaniu-szczepankowo-111-m-dzialka-305-m-ID4AtUA
